0.00000009	0.000000099	1.089E-007	1.1979E-007	1.31769E-007	1.449459E-007	1.5944049E-007	1.75384539E-007	1.929229929E-007	2.1221529219E-007
0.000000039	4.29E-008	4.719E-008	5.1909E-008	5.70999E-008	6.280989E-008	6.9090879E-008	0.000000076	8.35999635900001E-008	0.000000092
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2.5E-009	2.75E-009	0.000000003	3.3275E-009	3.66025E-009	0.000000004	4.4289025E-009	4.87179275E-009	5.358972025E-009	5.89486922750001E-009
0.000000025	2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2.75E-008	3.025E-008	3.3275E-008	3.66025E-008	4.026275E-008	4.4289025E-008	4.87179275E-008	5.358972025E-008	5.8948692275E-008	6.48435615025E-008
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0.00000003	0.000000033	3.63E-008	3.993E-008	4.3923E-008	4.83153E-008	5.314683E-008	5.8461513E-008	6.43076643000001E-008	7.07384307300001E-008
0.00000009	0.000000099	1.089E-007	1.1979E-007	1.31769E-007	1.449459E-007	1.5944049E-007	1.75384539E-007	1.929229929E-007	2.1221529219E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.0000001	0.00000011	0.000000121	1.331E-007	1.4641E-007	1.61051E-007	1.771561E-007	1.9487171E-007	2.14358881E-007	2.357947691E-007
0.00000006	0.000000066	7.26E-008	7.986E-008	8.7846E-008	9.66306000000001E-008	1.0629366E-007	1.16923026E-007	1.286153286E-007	1.4147686146E-007
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0

