# This file is randomly generated deuterium ratio TS
365
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 
10 
1	2	3	4	5	6	7	8	9	10	
-21.48 -21.48 -21.48 -21.48 -21.48 -21.48 -21.48 -21.48 -21.48 -21.48
-23.97 -23.97 -23.97 -23.97 -23.97 -23.97 -23.97 -23.97 -23.97 -23.97
-22.86 -22.86 -22.86 -22.86 -22.86 -22.86 -22.86 -22.86 -22.86 -22.86
-33.79 -33.79 -33.79 -33.79 -33.79 -33.79 -33.79 -33.79 -33.79 -33.79
-29.85 -29.85 -29.85 -29.85 -29.85 -29.85 -29.85 -29.85 -29.85 -29.85
-28.82 -28.82 -28.82 -28.82 -28.82 -28.82 -28.82 -28.82 -28.82 -28.82
-29.22 -29.22 -29.22 -29.22 -29.22 -29.22 -29.22 -29.22 -29.22 -29.22
-31.89 -31.89 -31.89 -31.89 -31.89 -31.89 -31.89 -31.89 -31.89 -31.89
-29.25 -29.25 -29.25 -29.25 -29.25 -29.25 -29.25 -29.25 -29.25 -29.25
-30.66 -30.66 -30.66 -30.66 -30.66 -30.66 -30.66 -30.66 -30.66 -30.66
-28.74 -28.74 -28.74 -28.74 -28.74 -28.74 -28.74 -28.74 -28.74 -28.74
-24.25 -24.25 -24.25 -24.25 -24.25 -24.25 -24.25 -24.25 -24.25 -24.25
-30.01 -30.01 -30.01 -30.01 -30.01 -30.01 -30.01 -30.01 -30.01 -30.01
-32.79 -32.79 -32.79 -32.79 -32.79 -32.79 -32.79 -32.79 -32.79 -32.79
-34.36 -34.36 -34.36 -34.36 -34.36 -34.36 -34.36 -34.36 -34.36 -34.36
-36.44 -36.44 -36.44 -36.44 -36.44 -36.44 -36.44 -36.44 -36.44 -36.44
-39.49 -39.49 -39.49 -39.49 -39.49 -39.49 -39.49 -39.49 -39.49 -39.49
-45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23
-40.36 -40.36 -40.36 -40.36 -40.36 -40.36 -40.36 -40.36 -40.36 -40.36
-39.53 -39.53 -39.53 -39.53 -39.53 -39.53 -39.53 -39.53 -39.53 -39.53
-41.74 -41.74 -41.74 -41.74 -41.74 -41.74 -41.74 -41.74 -41.74 -41.74
-51.1 -51.1 -51.1 -51.1 -51.1 -51.1 -51.1 -51.1 -51.1 -51.1
-45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23 -45.23
-49.66 -49.66 -49.66 -49.66 -49.66 -49.66 -49.66 -49.66 -49.66 -49.66
-40.13 -40.13 -40.13 -40.13 -40.13 -40.13 -40.13 -40.13 -40.13 -40.13
-43.34 -43.34 -43.34 -43.34 -43.34 -43.34 -43.34 -43.34 -43.34 -43.34
-40.53 -40.53 -40.53 -40.53 -40.53 -40.53 -40.53 -40.53 -40.53 -40.53
-46.08 -46.08 -46.08 -46.08 -46.08 -46.08 -46.08 -46.08 -46.08 -46.08
-43.07 -43.07 -43.07 -43.07 -43.07 -43.07 -43.07 -43.07 -43.07 -43.07
-44.33 -44.33 -44.33 -44.33 -44.33 -44.33 -44.33 -44.33 -44.33 -44.33
-41.99 -41.99 -41.99 -41.99 -41.99 -41.99 -41.99 -41.99 -41.99 -41.99
-38.31 -38.31 -38.31 -38.31 -38.31 -38.31 -38.31 -38.31 -38.31 -38.31
-41.29 -41.29 -41.29 -41.29 -41.29 -41.29 -41.29 -41.29 -41.29 -41.29
-33.2 -33.2 -33.2 -33.2 -33.2 -33.2 -33.2 -33.2 -33.2 -33.2
-36.07 -36.07 -36.07 -36.07 -36.07 -36.07 -36.07 -36.07 -36.07 -36.07
-32 -32 -32 -32 -32 -32 -32 -32 -32 -32
-38.72 -38.72 -38.72 -38.72 -38.72 -38.72 -38.72 -38.72 -38.72 -38.72
-39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81
-38.01 -38.01 -38.01 -38.01 -38.01 -38.01 -38.01 -38.01 -38.01 -38.01
-39.38 -39.38 -39.38 -39.38 -39.38 -39.38 -39.38 -39.38 -39.38 -39.38
-39.85 -39.85 -39.85 -39.85 -39.85 -39.85 -39.85 -39.85 -39.85 -39.85
-37.55 -37.55 -37.55 -37.55 -37.55 -37.55 -37.55 -37.55 -37.55 -37.55
-38.44 -38.44 -38.44 -38.44 -38.44 -38.44 -38.44 -38.44 -38.44 -38.44
-33.86 -33.86 -33.86 -33.86 -33.86 -33.86 -33.86 -33.86 -33.86 -33.86
-36.74 -36.74 -36.74 -36.74 -36.74 -36.74 -36.74 -36.74 -36.74 -36.74
-34.87 -34.87 -34.87 -34.87 -34.87 -34.87 -34.87 -34.87 -34.87 -34.87
-36.19 -36.19 -36.19 -36.19 -36.19 -36.19 -36.19 -36.19 -36.19 -36.19
-41.83 -41.83 -41.83 -41.83 -41.83 -41.83 -41.83 -41.83 -41.83 -41.83
-39.4 -39.4 -39.4 -39.4 -39.4 -39.4 -39.4 -39.4 -39.4 -39.4
-28.8 -28.8 -28.8 -28.8 -28.8 -28.8 -28.8 -28.8 -28.8 -28.8
-32.9 -32.9 -32.9 -32.9 -32.9 -32.9 -32.9 -32.9 -32.9 -32.9
-31.35 -31.35 -31.35 -31.35 -31.35 -31.35 -31.35 -31.35 -31.35 -31.35
-35.02 -35.02 -35.02 -35.02 -35.02 -35.02 -35.02 -35.02 -35.02 -35.02
-29.95 -29.95 -29.95 -29.95 -29.95 -29.95 -29.95 -29.95 -29.95 -29.95
-23.41 -23.41 -23.41 -23.41 -23.41 -23.41 -23.41 -23.41 -23.41 -23.41
-27.31 -27.31 -27.31 -27.31 -27.31 -27.31 -27.31 -27.31 -27.31 -27.31
-23.16 -23.16 -23.16 -23.16 -23.16 -23.16 -23.16 -23.16 -23.16 -23.16
-19.74 -19.74 -19.74 -19.74 -19.74 -19.74 -19.74 -19.74 -19.74 -19.74
-12.79 -12.79 -12.79 -12.79 -12.79 -12.79 -12.79 -12.79 -12.79 -12.79
-6.791 -6.791 -6.791 -6.791 -6.791 -6.791 -6.791 -6.791 -6.791 -6.791
-10.15 -10.15 -10.15 -10.15 -10.15 -10.15 -10.15 -10.15 -10.15 -10.15
-7.371 -7.371 -7.371 -7.371 -7.371 -7.371 -7.371 -7.371 -7.371 -7.371
-7.989 -7.989 -7.989 -7.989 -7.989 -7.989 -7.989 -7.989 -7.989 -7.989
-14.58 -14.58 -14.58 -14.58 -14.58 -14.58 -14.58 -14.58 -14.58 -14.58
-13.44 -13.44 -13.44 -13.44 -13.44 -13.44 -13.44 -13.44 -13.44 -13.44
-16.11 -16.11 -16.11 -16.11 -16.11 -16.11 -16.11 -16.11 -16.11 -16.11
-16.19 -16.19 -16.19 -16.19 -16.19 -16.19 -16.19 -16.19 -16.19 -16.19
-15.34 -15.34 -15.34 -15.34 -15.34 -15.34 -15.34 -15.34 -15.34 -15.34
-23.72 -23.72 -23.72 -23.72 -23.72 -23.72 -23.72 -23.72 -23.72 -23.72
-23.38 -23.38 -23.38 -23.38 -23.38 -23.38 -23.38 -23.38 -23.38 -23.38
-22.94 -22.94 -22.94 -22.94 -22.94 -22.94 -22.94 -22.94 -22.94 -22.94
-25.88 -25.88 -25.88 -25.88 -25.88 -25.88 -25.88 -25.88 -25.88 -25.88
-32.33 -32.33 -32.33 -32.33 -32.33 -32.33 -32.33 -32.33 -32.33 -32.33
-34.28 -34.28 -34.28 -34.28 -34.28 -34.28 -34.28 -34.28 -34.28 -34.28
-39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81 -39.81
-37.7 -37.7 -37.7 -37.7 -37.7 -37.7 -37.7 -37.7 -37.7 -37.7
-41.04 -41.04 -41.04 -41.04 -41.04 -41.04 -41.04 -41.04 -41.04 -41.04
-37.97 -37.97 -37.97 -37.97 -37.97 -37.97 -37.97 -37.97 -37.97 -37.97
-40.94 -40.94 -40.94 -40.94 -40.94 -40.94 -40.94 -40.94 -40.94 -40.94
-29.69 -29.69 -29.69 -29.69 -29.69 -29.69 -29.69 -29.69 -29.69 -29.69
-29.84 -29.84 -29.84 -29.84 -29.84 -29.84 -29.84 -29.84 -29.84 -29.84
-31.21 -31.21 -31.21 -31.21 -31.21 -31.21 -31.21 -31.21 -31.21 -31.21
-28.6 -28.6 -28.6 -28.6 -28.6 -28.6 -28.6 -28.6 -28.6 -28.6
-24.89 -24.89 -24.89 -24.89 -24.89 -24.89 -24.89 -24.89 -24.89 -24.89
-27 -27 -27 -27 -27 -27 -27 -27 -27 -27
-21.85 -21.85 -21.85 -21.85 -21.85 -21.85 -21.85 -21.85 -21.85 -21.85
-24.27 -24.27 -24.27 -24.27 -24.27 -24.27 -24.27 -24.27 -24.27 -24.27
-24.39 -24.39 -24.39 -24.39 -24.39 -24.39 -24.39 -24.39 -24.39 -24.39
-24.09 -24.09 -24.09 -24.09 -24.09 -24.09 -24.09 -24.09 -24.09 -24.09
-24.3 -24.3 -24.3 -24.3 -24.3 -24.3 -24.3 -24.3 -24.3 -24.3
-24.79 -24.79 -24.79 -24.79 -24.79 -24.79 -24.79 -24.79 -24.79 -24.79
-25.07 -25.07 -25.07 -25.07 -25.07 -25.07 -25.07 -25.07 -25.07 -25.07
-22.17 -22.17 -22.17 -22.17 -22.17 -22.17 -22.17 -22.17 -22.17 -22.17
-24.37 -24.37 -24.37 -24.37 -24.37 -24.37 -24.37 -24.37 -24.37 -24.37
-16.77 -16.77 -16.77 -16.77 -16.77 -16.77 -16.77 -16.77 -16.77 -16.77
-21.06 -21.06 -21.06 -21.06 -21.06 -21.06 -21.06 -21.06 -21.06 -21.06
-18.4 -18.4 -18.4 -18.4 -18.4 -18.4 -18.4 -18.4 -18.4 -18.4
-18.08 -18.08 -18.08 -18.08 -18.08 -18.08 -18.08 -18.08 -18.08 -18.08
-13.58 -13.58 -13.58 -13.58 -13.58 -13.58 -13.58 -13.58 -13.58 -13.58
-6.666 -6.666 -6.666 -6.666 -6.666 -6.666 -6.666 -6.666 -6.666 -6.666
-2.843 -2.843 -2.843 -2.843 -2.843 -2.843 -2.843 -2.843 -2.843 -2.843
-5.638 -5.638 -5.638 -5.638 -5.638 -5.638 -5.638 -5.638 -5.638 -5.638
3.031 3.031 3.031 3.031 3.031 3.031 3.031 3.031 3.031 3.031
4.145 4.145 4.145 4.145 4.145 4.145 4.145 4.145 4.145 4.145
-1.755 -1.755 -1.755 -1.755 -1.755 -1.755 -1.755 -1.755 -1.755 -1.755
3.959 3.959 3.959 3.959 3.959 3.959 3.959 3.959 3.959 3.959
9.432 9.432 9.432 9.432 9.432 9.432 9.432 9.432 9.432 9.432
7.295 7.295 7.295 7.295 7.295 7.295 7.295 7.295 7.295 7.295
0.1468 0.1468 0.1468 0.1468 0.1468 0.1468 0.1468 0.1468 0.1468 0.1468
-13.53 -13.53 -13.53 -13.53 -13.53 -13.53 -13.53 -13.53 -13.53 -13.53
-3.671 -3.671 -3.671 -3.671 -3.671 -3.671 -3.671 -3.671 -3.671 -3.671
-6.504 -6.504 -6.504 -6.504 -6.504 -6.504 -6.504 -6.504 -6.504 -6.504
-9.884 -9.884 -9.884 -9.884 -9.884 -9.884 -9.884 -9.884 -9.884 -9.884
-9.433 -9.433 -9.433 -9.433 -9.433 -9.433 -9.433 -9.433 -9.433 -9.433
-9.354 -9.354 -9.354 -9.354 -9.354 -9.354 -9.354 -9.354 -9.354 -9.354
-11.58 -11.58 -11.58 -11.58 -11.58 -11.58 -11.58 -11.58 -11.58 -11.58
